taskId,CreatedDate,clientRegion,AgeDays,taskTouchCount
100184499826,2018-04-06,Other,0,3
100185745442,2018-04-15,Other,1,3
100186112809,2018-04-17,EMEA,1,20
100187252216,2018-04-24,Other,0,3
100188304268,2018-04-28,Other,1,3
100191183369,2018-05-13,Other,0,4
100192919488,2018-05-22,Other,10,38
100196284666,2018-06-05,Other,0,3
100197821892,2018-06-11,AMER,0,5
100208133455,2018-07-25,EMEA,8,9
100208897210,2018-07-30,Other,0,4
100210335076,2018-08-04,Other,2,3
100213557644,2018-08-21,Other,0,3
100214102151,2018-08-23,EMEA,15,22
100215541008,2018-08-30,Other,0,3
100175960829,2018-02-26,EMEA,0,5
100178414535,2018-03-07,AMER,0,5
100182228441,2018-03-24,Other,1,3
100182613527,2018-03-27,APAC,0,14
100185293528,2018-04-12,Other,0,3
100185579980,2018-04-13,Other,0,3
100187854045,2018-04-26,Other,0,3
100188882908,2018-05-01,Other,0,3
100190989495,2018-05-11,Other,0,3
100193959322,2018-05-26,Other,1,3
100195690625,2018-06-01,Other,0,3
100197441855,2018-06-08,Other,0,4
100197712049,2018-06-11,Other,0,4
100203156650,2018-07-02,Other,0,3
100204414221,2018-07-06,Other,6,3
100206162319,2018-07-14,Other,1,3
100207990901,2018-07-25,Other,0,3
100208613911,2018-07-27,Other,6,15
100209248205,2018-07-31,Other,0,4
100212149031,2018-08-14,Other,0,3
100214060568,2018-08-23,Other,0,3
100214404592,2018-08-24,Other,0,3
100168844669,2018-01-19,Other,0,3
100173203468,2018-02-12,AMER,0,8
100178191290,2018-03-06,EMEA,0,4
100180886722,2018-03-19,AMER,9,11
100181922456,2018-03-22,Other,0,4
100183559464,2018-04-02,Other,0,3
100184119700,2018-04-04,AMER,0,5
100188805536,2018-05-01,Other,0,5
100193957585,2018-05-26,Other,1,3
100198081395,2018-06-12,Other,0,3
100200821530,2018-06-22,Other,0,3
100203156675,2018-07-02,Other,0,3
100205760894,2018-07-12,EMEA,0,5
100207887062,2018-07-24,Other,0,4
100209608822,2018-08-01,Other,1,7
100211313224,2018-08-09,Other,0,4
100212915454,2018-08-17,Other,0,3
100213014520,2018-08-17,Other,2,3
100214054592,2018-08-23,Other,0,3
100214872880,2018-08-28,APAC,15,12
100215037970,2018-08-29,APAC,5,6
100167681624,2018-01-12,ASIA,0,3
100173023045,2018-02-10,Other,1,3
100175951873,2018-02-26,EMEA,7,8
100178061075,2018-03-06,APAC,0,3
100178195337,2018-03-06,Other,0,6
100183390887,2018-03-30,Other,0,5
100185637540,2018-04-13,Other,0,7
100187787450,2018-04-26,Other,0,3
100189247079,2018-05-03,Other,0,3
100189887367,2018-05-07,AMER,8,5
100196419687,2018-06-05,EMEA,10,33
100198372217,2018-06-13,Other,0,3
100201980578,2018-06-27,Other,0,3
100206186825,2018-07-16,APAC,0,3
100210370861,2018-08-06,Other,0,3
100213558483,2018-08-21,Other,0,3
100166267839,2018-01-05,ASIA,0,4
100170556988,2018-01-30,APAC,37,7
100171603359,2018-02-04,APAC,33,24
100173516941,2018-02-13,AMER,0,4
100174397207,2018-02-16,Other,2,4
100177392946,2018-03-05,Other,0,3
100179469863,2018-03-12,Other,0,3
100180911940,2018-03-19,APAC,2,8
100182833131,2018-03-27,AMER,0,4
100184046595,2018-04-04,Other,0,3
100185326568,2018-04-12,Other,0,3
100190716496,2018-05-10,Other,0,3
100194713139,2018-05-30,Other,0,8
100196284586,2018-06-05,Other,0,3
100199379067,2018-06-16,Other,1,3
100203716035,2018-07-03,Other,0,4
100211715541,2018-08-12,Other,0,3
100213818242,2018-08-22,Other,0,4
100215541486,2018-08-30,Other,0,3
100166958612,2018-01-09,EMEA,6,29
100169016230,2018-01-22,Other,0,3
100173029698,2018-02-12,Other,0,3
100177001694,2018-03-01,AMER,3,26
100185746770,2018-04-15,Other,2,6
100186919747,2018-04-20,Other,0,4
100188412210,2018-04-30,Other,14,8
100190789732,2018-05-10,Other,0,6
100191530491,2018-05-15,EMEA,51,33
100194613852,2018-05-30,Other,0,3
100199486235,2018-06-18,Other,0,3
100204347275,2018-07-05,APAC,0,4
100207220738,2018-07-20,APAC,0,3
100215327912,2018-08-29,Other,0,3
100167808987,2018-01-15,Other,0,3
100171829719,2018-02-05,AMER,0,22
100175025941,2018-02-21,Other,9,9
100178434399,2018-03-07,Other,0,4
100181658487,2018-03-21,Other,0,4
100183207480,2018-03-29,Other,0,3
100184957230,2018-04-10,Other,0,3
100187267477,2018-04-24,Other,0,3
100190734049,2018-05-10,Other,0,3
100192919440,2018-05-22,Other,0,4
100198337945,2018-06-13,Other,0,3
100203156648,2018-07-02,Other,0,3
100208659699,2018-07-27,EMEA,0,5
100211544354,2018-08-10,Other,0,3
100167087352,2018-01-10,Other,0,3
100167929662,2018-01-15,Other,0,3
100170052901,2018-01-26,Other,0,9
100173949237,2018-02-15,Other,0,4
100180745309,2018-03-17,Other,1,3
100182226310,2018-03-24,Other,2,3
100184641770,2018-04-07,Other,1,3
100186087084,2018-04-17,Other,0,3
100186993744,2018-04-21,Other,2,3
100187497950,2018-04-25,Other,0,3
100187818974,2018-04-26,Other,0,3
100189790642,2018-05-07,Other,0,3
100190427613,2018-05-09,Other,0,4
100193778831,2018-05-25,Other,0,8
100196995767,2018-06-07,Other,0,3
100200007236,2018-06-20,Other,0,3
100203073096,2018-06-30,Other,1,3
100205022539,2018-07-10,Other,0,3
100209460079,2018-08-01,Other,0,3
100213790345,2018-08-22,APAC,9,24
100166428676,2018-01-05,Other,0,3
100169492781,2018-01-24,Other,0,3
100170646849,2018-01-30,EMEA,9,35
100173414458,2018-02-13,Other,0,3
100177020229,2018-03-01,Other,0,3
100179428810,2018-03-12,AMER,3,6
100181675401,2018-03-21,EMEA,0,4
100183035248,2018-03-28,Other,0,10
100185735585,2018-04-14,Other,1,3
100186106814,2018-04-17,Other,0,3
100187771126,2018-04-26,Other,0,3
100188381492,2018-04-30,EMEA,0,5
100189412160,2018-05-03,EMEA,7,10
100191506556,2018-05-15,Other,0,3
100193165597,2018-05-23,EMEA,0,4
100194266493,2018-05-29,Other,0,3
100197140904,2018-06-07,Other,0,3
100197983956,2018-06-12,Other,0,3
100207212762,2018-07-20,Other,0,3
100212148252,2018-08-14,Other,0,3
100213028936,2018-08-17,Other,2,3
100214507684,2018-08-25,Other,1,3
100215541646,2018-08-30,Other,0,3
100167032128,2018-01-09,AMER,13,16
100169310746,2018-01-23,Other,0,3
100171322542,2018-02-02,Other,0,3
100173278835,2018-02-13,Other,0,3
100179243904,2018-03-10,Other,1,3
100183803038,2018-04-03,Other,0,3
100184192694,2018-04-05,Other,0,3
100185388329,2018-04-12,APAC,12,10
100186682555,2018-04-19,Other,0,6
100186811532,2018-04-20,Other,0,4
100188977594,2018-05-02,Other,0,3
100192604896,2018-05-20,Other,0,3
100193677121,2018-05-25,Other,0,3
100194232717,2018-05-29,Other,0,3
100201998931,2018-06-27,Other,0,3
100202795070,2018-06-29,APAC,30,20
100204737318,2018-07-09,APAC,0,3
100206164286,2018-07-15,Other,0,3
100208849159,2018-07-29,Other,0,3
100210370794,2018-08-06,Other,0,3
100211192836,2018-08-09,Other,0,3
100211805924,2018-08-13,EMEA,0,4
100213436139,2018-08-21,Other,0,4
100214596423,2018-08-27,Other,0,4
100166833456,2018-01-09,Other,0,3
100181072375,2018-03-20,Other,0,3
100182105209,2018-03-23,Other,0,3
100185130807,2018-04-11,Other,27,6
100188499433,2018-04-30,Other,0,3
100188865581,2018-05-01,Other,0,3
100189786101,2018-05-06,Other,0,3
100191711340,2018-05-16,AMER,8,9
100192990135,2018-05-22,Other,0,5
100199313928,2018-06-16,Other,2,3
100204837968,2018-07-09,EMEA,58,12
100208919543,2018-07-30,APAC,0,8
100211693833,2018-08-11,Other,2,3
100213015579,2018-08-17,Other,2,3
100213561140,2018-08-21,Other,0,3
100215395501,2018-08-29,AMER,26,12
100169969024,2018-01-26,Other,0,7
100172130270,2018-02-07,Other,0,3
100177322108,2018-03-02,Other,0,3
100179183878,2018-03-09,Other,0,4
100182910415,2018-03-28,Other,0,3
100186084915,2018-04-17,Other,0,3
100187771400,2018-04-26,Other,0,3
100189352282,2018-05-03,Other,22,27
100192601184,2018-05-19,Other,1,3
100192864280,2018-05-22,APAC,27,16
100193714234,2018-05-25,Other,0,3
100198372396,2018-06-13,Other,2,11
100203626759,2018-07-03,APAC,15,24
100205742386,2018-07-12,Other,0,3
100206430600,2018-07-17,Other,0,3
100211537362,2018-08-10,Other,0,3
100212642774,2018-08-16,Other,0,3
100214059724,2018-08-23,Other,0,3
100214618391,2018-08-27,Other,0,4
100215327987,2018-08-29,Other,0,3
100173025430,2018-02-11,Other,0,3
100177391788,2018-03-04,APAC,15,15
100183391388,2018-03-30,Other,0,3
100183566177,2018-04-02,Other,0,3
100185887041,2018-04-16,Other,0,5
100187091721,2018-04-23,Other,0,3
100189790706,2018-05-07,Other,0,3
100194583886,2018-05-30,Other,0,3
100194694471,2018-05-30,Other,0,3
100195994392,2018-06-03,Other,0,3
100203149091,2018-07-01,Other,1,7
100204854830,2018-07-09,Other,0,3
100206041039,2018-07-13,Other,2,3
100207609689,2018-07-23,Other,0,3
100214102818,2018-08-23,Other,0,3
100214877572,2018-08-28,Other,0,3
100173589624,2018-02-14,Other,0,3
100176457505,2018-02-28,Other,0,8
100182725090,2018-03-27,Other,0,4
100186439813,2018-04-18,Other,0,3
100187819476,2018-04-26,Other,0,3
100189790658,2018-05-07,Other,0,3
100190736382,2018-05-10,Other,13,13
100190997005,2018-05-11,Other,0,5
100192872135,2018-05-22,Other,0,3
100194585623,2018-05-30,Other,6,18
100197405857,2018-06-08,APAC,7,15
100199952117,2018-06-19,AMER,8,24
100202124293,2018-06-27,Other,0,4
100206162222,2018-07-14,Other,1,3
100207335544,2018-07-20,Other,0,5
100209865716,2018-08-02,EMEA,0,6
100211927221,2018-08-14,Other,0,9
100212417885,2018-08-15,Other,0,3
100212840024,2018-08-17,Other,0,3
100213777968,2018-08-22,Other,0,3
100214060618,2018-08-23,Other,0,3
100165888532,2018-01-03,EMEA,0,3
100167219437,2018-01-10,Other,0,4
100170088433,2018-01-26,AMER,2,18
100170857313,2018-01-31,EMEA,26,23
100175573828,2018-02-23,APAC,0,10
100177964937,2018-03-06,APAC,14,5
100180940146,2018-03-19,EMEA,1,9
100184308900,2018-04-05,Other,0,3
100188321910,2018-04-30,Other,0,3
100190913875,2018-05-11,APAC,6,49
100191007975,2018-05-11,EMEA,0,11
100191536007,2018-05-15,Other,0,5
100195763242,2018-06-01,EMEA,3,21
100199461472,2018-06-18,APAC,0,5
100199796539,2018-06-19,Other,0,3
100203949951,2018-07-04,APAC,4,11
100208089833,2018-07-25,EMEA,0,12
100208484121,2018-07-26,Other,0,4
100213436030,2018-08-21,Other,0,3
100215187516,2018-08-29,Other,0,3
100168339632,2018-01-17,ASIA,0,3
100177067038,2018-03-02,Other,0,3
100183264013,2018-03-29,APAC,0,13
100186048407,2018-04-17,Other,0,3
100188458016,2018-04-30,Other,0,8
100189991556,2018-05-08,Other,0,3
100192601158,2018-05-19,Other,1,3
100194591075,2018-05-30,Other,0,3
100196663760,2018-06-06,Other,0,3
100198385926,2018-06-13,Other,0,3
100199529298,2018-06-18,Other,0,3
100201864429,2018-06-26,EMEA,1,8
100204228297,2018-07-05,EMEA,0,4
100206164291,2018-07-15,Other,0,3
100206506671,2018-07-17,Other,0,3
100208849815,2018-07-29,Other,0,4
100211140347,2018-08-09,Other,0,5
100211715133,2018-08-12,Other,0,3
100212108308,2018-08-14,EMEA,0,7
100213085479,2018-08-18,Other,2,3
100165919694,2018-01-03,AMER,0,16
100169317821,2018-01-23,EMEA,26,27
100171607182,2018-02-05,Other,0,3
100172656107,2018-02-08,Other,0,11
100172919657,2018-02-09,AMER,0,9
100177393022,2018-03-05,Other,0,3
100179743846,2018-03-13,Other,0,4
100182105400,2018-03-23,Other,0,3
100185746519,2018-04-15,Other,1,6
100187409909,2018-04-24,AMER,0,21
100188703654,2018-05-01,Other,0,3
100190376740,2018-05-09,Other,0,3
100192456701,2018-05-18,EMEA,0,6
100193962714,2018-05-27,Other,0,4
100199863070,2018-06-19,EMEA,5,14
100204275222,2018-07-05,Other,0,4
100204853554,2018-07-09,Other,0,3
100206858058,2018-07-18,AMER,0,6
100209342677,2018-08-01,Other,0,3
100213019157,2018-08-17,Other,2,3
100166362731,2018-01-05,EMEA,2,15
100169747988,2018-01-25,EMEA,0,14
100176745271,2018-03-01,APAC,19,7
100180184208,2018-03-15,Other,0,3
100182371228,2018-03-26,Other,0,5
100182988175,2018-03-28,EMEA,0,7
100185083291,2018-04-11,Other,0,3
100186624334,2018-04-19,Other,0,3
100189178598,2018-05-02,Other,0,3
100190492367,2018-05-09,AMER,0,3
100193708517,2018-05-25,Other,0,3
100195531784,2018-06-01,Other,0,3
100206266403,2018-07-16,Other,0,3
100207357082,2018-07-20,Other,0,3
100208774130,2018-07-28,Other,2,3
100211780189,2018-08-13,EMEA,0,17
100214910629,2018-08-28,AMER,0,8
100166349426,2018-01-05,ASIA,0,7
100173516523,2018-02-13,Other,0,5
100184547258,2018-04-06,AMER,6,43
100185732062,2018-04-14,Other,2,3
100187032535,2018-04-22,Other,1,3
100188322414,2018-04-30,Other,0,5
100190358108,2018-05-09,Other,0,3
100195742416,2018-06-01,Other,0,3
100199075997,2018-06-15,EMEA,0,4
100202725737,2018-06-29,Other,0,3
100207416722,2018-07-20,Other,2,6
100208348841,2018-07-26,EMEA,36,8
100210766865,2018-08-07,APAC,0,6
100212919549,2018-08-17,APAC,19,64
100213434096,2018-08-21,Other,0,3
100169295080,2018-01-23,Other,0,4
100176254711,2018-02-27,AMER,0,9
100182543959,2018-03-27,Other,0,3
100184542774,2018-04-06,EMEA,20,19
100186427782,2018-04-18,Other,0,4
100189556691,2018-05-04,Other,0,3
100190998158,2018-05-11,Other,0,5
100193404976,2018-05-24,Other,0,3
100197407819,2018-06-08,Other,0,3
100197814858,2018-06-11,AMER,0,8
100202015952,2018-06-27,Other,0,3
100204208775,2018-07-05,APAC,0,7
100207005401,2018-07-19,EMEA,0,7
100208803466,2018-07-28,Other,1,3
100211712504,2018-08-11,Other,1,3
100213018788,2018-08-17,Other,2,3
100213079098,2018-08-18,Other,2,3
100213434105,2018-08-21,Other,0,3
100213436058,2018-08-21,Other,0,3
100215328247,2018-08-29,Other,0,3
100215830926,2018-08-31,Other,0,3
100170905388,2018-01-31,AMER,0,6
100172370748,2018-02-07,EMEA,0,11
100172731151,2018-02-09,Other,0,3
100177393026,2018-03-05,Other,0,3
100180678041,2018-03-16,AMER,0,8
100184341418,2018-04-05,EMEA,0,4
100187038239,2018-04-22,EMEA,0,3
100189758613,2018-05-05,Other,2,3
100190730086,2018-05-10,Other,0,3
100195975090,2018-06-02,Other,1,3
100197153851,2018-06-07,EMEA,0,3
100200203118,2018-06-20,EMEA,0,8
100204881373,2018-07-09,Other,0,3
100206133495,2018-07-14,Other,2,3
100208849430,2018-07-29,Other,0,4
100213560564,2018-08-21,Other,0,3
100166589336,2018-01-08,EMEA,0,17
100166999875,2018-01-09,EMEA,30,22
100167698234,2018-01-12,Other,0,3
100170110151,2018-01-26,AMER,2,5
100171428121,2018-02-02,Other,0,3
100175382368,2018-02-22,APAC,0,7
100179625899,2018-03-13,EMEA,0,3
100182993013,2018-03-28,APAC,0,4
100183605781,2018-04-02,EMEA,0,5
100184527496,2018-04-06,Other,0,4
100184955111,2018-04-10,APAC,0,4
100185746516,2018-04-15,Other,1,8
100186973692,2018-04-20,AMER,9,20
100189777088,2018-05-05,Other,2,3
100191180649,2018-05-13,Other,0,3
100194613846,2018-05-30,Other,0,3
100201825097,2018-06-26,AMER,0,3
100202824274,2018-06-29,AMER,4,5
100205758469,2018-07-12,Other,0,3
100208117696,2018-07-25,EMEA,82,20
100209798139,2018-08-02,Other,0,3
100210607610,2018-08-07,Other,0,3
100212840034,2018-08-17,Other,0,3
100215579604,2018-08-30,Other,0,7
100170953635,2018-02-01,AMER,0,8
100171815304,2018-02-05,AMER,6,12
100174753384,2018-02-20,APAC,0,7
100177346868,2018-03-03,Other,2,3
100179766941,2018-03-13,Other,0,4
100180678006,2018-03-16,AMER,194,11
100185083289,2018-04-11,Other,0,3
100186343693,2018-04-18,Other,0,3
100187332088,2018-04-24,EMEA,14,15
100188677114,2018-05-01,EMEA,0,10
100197108688,2018-06-07,EMEA,1,21
100202175143,2018-06-27,EMEA,0,6
100203744297,2018-07-03,Other,0,3
100211712550,2018-08-11,Other,1,3
100212380504,2018-08-15,EMEA,0,3
100214273105,2018-08-24,Other,0,3
100166983925,2018-01-09,Other,0,4
100171518986,2018-02-02,AMER,23,34
100174471477,2018-02-19,Other,0,3
100178322481,2018-03-07,Other,0,3
100178921712,2018-03-08,EMEA,4,17
100179765276,2018-03-13,Other,0,3
100185114349,2018-04-11,Other,0,3
100186112753,2018-04-17,Other,0,3
100187465814,2018-04-24,Other,0,3
100187986296,2018-04-26,Other,0,3
100193785130,2018-05-25,Other,0,3
100195502502,2018-06-01,EMEA,0,9
100198977654,2018-06-15,Other,0,3
100199881244,2018-06-19,Other,0,4
100204858704,2018-07-09,Other,0,3
100205756881,2018-07-12,EMEA,0,7
100210115389,2018-08-03,Other,0,3
100213113545,2018-08-19,Other,0,3
100214614282,2018-08-27,Other,0,4
100215886115,2018-08-31,Other,0,3
100166139770,2018-01-04,EMEA,0,16
100173371538,2018-02-13,Other,0,3
100174024593,2018-02-22,EMEA,18,68
100175569136,2018-02-23,Other,0,3
100186048386,2018-04-17,Other,0,3
100187652423,2018-04-25,Other,0,6
100187781276,2018-04-26,Other,0,3
100189790644,2018-05-07,Other,0,3
100192997468,2018-05-22,Other,0,4
100195977482,2018-06-02,Other,2,5
100206451762,2018-07-17,Other,0,3
100206828650,2018-07-18,AMER,0,4
100209143746,2018-07-31,Other,0,3
100211853197,2018-08-13,Other,0,4
100213772343,2018-08-22,Other,2,5
100180472975,2018-03-16,Other,0,3
100184330705,2018-04-05,APAC,1,17
100186174515,2018-04-17,AMER,0,4
100188579099,2018-05-01,Other,0,3
100189790711,2018-05-07,Other,0,3
100194960785,2018-05-31,Other,0,3
100195677615,2018-06-01,Other,0,3
100202819457,2018-06-29,AMER,7,8
100204545171,2018-07-06,EMEA,0,4
100208662154,2018-07-27,EMEA,11,6
100211289184,2018-08-09,APAC,0,4
100212840015,2018-08-17,Other,0,3
100214053528,2018-08-23,Other,0,3
100214101884,2018-08-23,Other,0,3
100215310532,2018-08-29,Other,0,3
100167141795,2018-01-10,EMEA,0,8
100169970948,2018-01-26,Other,0,3
100171481264,2018-02-02,AMER,0,14
100174213038,2018-02-16,APAC,12,18
100178482249,2018-03-07,AMER,46,16
100179633633,2018-03-13,EMEA,0,10
100181930167,2018-03-22,AMER,0,8
100182441490,2018-03-27,Other,0,3
100184887227,2018-04-10,Other,0,3
100187261272,2018-04-24,APAC,0,5
100189001067,2018-05-02,Other,0,3
100189656297,2018-05-04,AMER,0,13
100190827956,2018-05-10,Other,0,3
100192602279,2018-05-20,Other,1,3
100194018170,2018-05-28,APAC,0,10
100196469861,2018-06-05,Other,0,4
100198810595,2018-06-14,Other,0,3
100200145065,2018-06-20,Other,0,3
100206028794,2018-07-13,Other,0,4
100207347031,2018-07-20,Other,0,4
100210366721,2018-08-05,Other,0,3
100212603843,2018-08-16,Other,0,3
100213015585,2018-08-17,Other,2,3
100213435717,2018-08-21,Other,0,3
100215327798,2018-08-29,Other,0,3
100169970435,2018-01-26,Other,3,6
100171599877,2018-02-03,Other,1,3
100175001300,2018-02-21,Other,0,3
100177161585,2018-03-02,Other,0,6
100183435025,2018-03-30,Other,2,3
100184040029,2018-04-04,Other,0,3
100186607170,2018-04-19,Other,0,3
100187117188,2018-04-23,Other,21,9
100188055439,2018-04-27,Other,0,3
100189429467,2018-05-03,Other,0,4
100193762003,2018-05-25,Other,0,3
100195891067,2018-06-02,Other,2,3
100199436220,2018-06-18,EMEA,0,4
100202332096,2018-06-28,Other,0,3
100202690075,2018-06-29,Other,0,3
100205068938,2018-07-10,APAC,0,4
100208377170,2018-07-26,Other,0,9
100209618026,2018-08-01,Other,0,4
100214481328,2018-08-25,Other,2,3
100165883230,2018-01-03,AMER,14,6
100168464502,2018-01-17,AMER,0,6
100173489502,2018-02-13,AMER,0,6
100184854450,2018-04-10,APAC,0,7
100187687627,2018-04-25,AMER,0,11
100190376710,2018-05-09,Other,0,3
100191752396,2018-05-16,Other,0,3
100193219143,2018-05-23,APAC,0,6
100197993853,2018-06-12,EMEA,0,4
100200988998,2018-06-22,Other,0,4
100203342883,2018-07-02,Other,0,4
100209532290,2018-08-01,Other,0,3
100210805037,2018-08-07,AMER,6,14
100213243561,2018-08-20,Other,0,3
100166201582,2018-01-04,EMEA,18,16
100167130662,2018-01-10,Other,0,3
100170909463,2018-01-31,Other,0,3
100179886539,2018-03-14,Other,0,3
100184049877,2018-04-04,Other,0,3
100184712160,2018-04-09,EMEA,0,4
100185183769,2018-04-11,APAC,0,9
100187033380,2018-04-22,Other,0,3
100187628676,2018-04-25,APAC,0,8
100193522227,2018-05-24,Other,0,3
100201787470,2018-06-26,Other,0,3
100206227185,2018-07-16,APAC,0,17
100215585579,2018-08-30,AMER,32,10
100169768386,2018-01-25,ASIA,4,30
100173025973,2018-02-12,Other,0,3
100178886206,2018-03-08,EMEA,5,6
100180784157,2018-03-19,APAC,0,12
100181219330,2018-03-20,EMEA,0,4
100182238111,2018-03-25,Other,0,3
100190251665,2018-05-08,AMER,0,10
100191561676,2018-05-15,EMEA,0,19
100192467424,2018-05-18,AMER,10,17
100197461061,2018-06-08,Other,0,4
100203451596,2018-07-03,Other,0,3
100204709709,2018-07-07,Other,1,3
100204709845,2018-07-07,Other,1,3
100206430596,2018-07-17,Other,0,3
100207761118,2018-07-24,Other,0,3
100210485783,2018-08-06,Other,0,3
100211712502,2018-08-11,Other,1,3
100215327918,2018-08-29,Other,0,3
100169178087,2018-01-22,AMER,0,15
100177958701,2018-03-06,Other,0,3
100183949707,2018-04-04,Other,0,3
100184468833,2018-04-06,Other,0,4
100185732060,2018-04-14,Other,2,3
100186650336,2018-04-19,Other,0,4
100187695547,2018-04-25,AMER,0,15
100189790672,2018-05-07,Other,0,3
100190965379,2018-05-11,EMEA,0,7
100191239218,2018-05-14,EMEA,0,9
100194550018,2018-05-30,Other,0,3
100196627759,2018-06-06,Other,0,3
100200652745,2018-06-21,EMEA,0,10
100203073279,2018-06-30,Other,1,16
100204881272,2018-07-09,Other,0,3
100209951556,2018-08-02,AMER,0,13
100210924919,2018-08-08,Other,0,3
100213434079,2018-08-21,Other,0,3
100215541568,2018-08-30,Other,0,3
100169384053,2018-01-23,EMEA,0,19
100174076178,2018-02-15,Other,0,4
100175627571,2018-02-23,EMEA,0,13
100179427838,2018-03-12,AMER,0,9
100184861883,2018-04-10,Other,0,3
100185745388,2018-04-15,Other,1,3
100186995270,2018-04-21,Other,2,3
100188728897,2018-05-01,Other,0,3
100194354189,2018-05-29,Other,0,3
100196761051,2018-06-06,AMER,1,11
100199532679,2018-06-18,AMER,0,7
100200246701,2018-06-20,APAC,33,16
100204881673,2018-07-09,Other,0,3
100207480067,2018-07-22,Other,0,3
100208843101,2018-07-28,Other,1,3
100211635708,2018-08-11,Other,2,3
100213116184,2018-08-19,Other,0,3
100215328330,2018-08-29,Other,0,3
